"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-06-08 17:00","2018","06","08","17:00","29.3","","2.4","","17","","24","","15","","16.1","","92.74","","28","","","","NA"
"2018-06-08 18:00","2018","06","08","18:00","28.8","","1.9","","17","","24","","17","","16.1","","92.71","","27","","","","NA"
"2018-06-08 19:00","2018","06","08","19:00","27.2","","6.6","","27","","24","","5","","16.1","","92.71","","27","","","","NA"
"2018-06-08 20:00","2018","06","08","20:00","25.9","","5.0","","26","","16","","5","","16.1","","92.71","","25","","","","NA"
"2018-06-08 21:00","2018","06","08","21:00","21.1","","8.6","","44","","17","","13","","16.1","","92.74","","","","","","NA"
"2018-06-08 22:00","2018","06","08","22:00","19.0","","9.7","","55","","18","","8","","16.1","","92.73","","","","","","NA"
"2018-06-08 23:00","2018","06","08","23:00","17.2","","9.7","","61","","19","","11","","16.1","","92.72","","","","","","NA"
"2018-06-09 00:00","2018","06","09","00:00","15.3","","10.1","","71","","19","","8","","16.1","","92.70","","","","","","NA"
"2018-06-09 01:00","2018","06","09","01:00","15.3","","10.1","","71","","18","","4","","16.1","","92.65","","","","","","NA"
"2018-06-09 02:00","2018","06","09","02:00","14.8","","10.1","","73","","24","","5","","16.1","","92.61","","","","","","NA"
"2018-06-09 03:00","2018","06","09","03:00","15.1","","9.3","","68","","","","0","","16.1","","92.56","","","","","","NA"
"2018-06-09 04:00","2018","06","09","04:00","16.2","","9.0","","62","","","M","4","","16.1","","92.51","","","","","","NA"
"2018-06-09 05:00","2018","06","09","05:00","16.6","","10.5","","67","","","M","4","","16.1","","92.47","","","","","","NA"
"2018-06-09 06:00","2018","06","09","06:00","18.4","","12.5","","68","","6","","5","","16.1","","92.43","","","","","","NA"
"2018-06-09 07:00","2018","06","09","07:00","24.3","","11.0","","43","","13","","9","","16.1","","92.37","","26","","","","NA"
"2018-06-09 08:00","2018","06","09","08:00","26.2","","11.2","","39","","","M","11","","16.1","","92.30","","28","","","","NA"
"2018-06-09 09:00","2018","06","09","09:00","28.2","","12.4","","37","","17","","28","","16.1","","92.20","","31","","","","NA"
