"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-11-09 06:00","2018","11","09","06:00","-13.6","","-16.5","","79","","","M","11","","16.1","","93.74","","","","-20","","NA"
"2018-11-09 07:00","2018","11","09","07:00","-12.5","","-15.1","","81","","7","","8","","16.1","","93.56","","","","-17","","NA"
"2018-11-09 08:00","2018","11","09","08:00","-11.4","","-14.4","","79","","","","0","","16.1","","93.52","","","","","","NA"
"2018-11-09 09:00","2018","11","09","09:00","-5.5","","-9.8","","72","","21","","9","","16.1","","93.36","","","","-10","","NA"
"2018-11-09 10:00","2018","11","09","10:00","-2.7","","-8.0","","67","","20","","17","","16.1","","93.22","","","","-8","","NA"
"2018-11-09 11:00","2018","11","09","11:00","-2.0","","-8.1","","63","","21","","22","","16.1","","93.02","","","","-8","","NA"
"2018-11-09 12:00","2018","11","09","12:00","-0.6","","-6.8","","63","","20","","22","","16.1","","92.87","","","","-6","","NA"
"2018-11-09 13:00","2018","11","09","13:00","0.1","","-5.3","","67","","21","","24","","16.1","","92.76","","","","","","NA"
"2018-11-09 14:00","2018","11","09","14:00","1.4","","-5.4","","61","","20","","26","","16.1","","92.66","","","","","","NA"
"2018-11-09 15:00","2018","11","09","15:00","2.3","","-5.3","","57","","21","","26","","16.1","","92.56","","","","","","NA"
"2018-11-09 16:00","2018","11","09","16:00","1.4","","-5.2","","62","","21","","24","","16.1","","92.50","","","","","","NA"
"2018-11-09 17:00","2018","11","09","17:00","0.5","","-5.5","","64","","21","","26","","16.1","","92.47","","","","","","NA"
"2018-11-09 18:00","2018","11","09","18:00","-0.3","","-5.3","","69","","22","","24","","16.1","","92.44","","","","-6","","NA"
"2018-11-09 19:00","2018","11","09","19:00","-0.8","","-4.3","","77","","25","","17","","16.1","","92.50","","","","-6","","NA"
"2018-11-09 20:00","2018","11","09","20:00","-0.5","","-3.5","","81","","32","","15","","11.3","","92.57","","","","-5","","Snow"
"2018-11-09 21:00","2018","11","09","21:00","-1.0","","-2.6","","89","","26","","11","","4.8","","92.64","","","","-5","","Snow"
"2018-11-09 22:00","2018","11","09","22:00","-0.8","","-0.9","","99","","20","","8","","8.1","","92.69","","","","-4","","Snow"
"2018-11-09 23:00","2018","11","09","23:00","-0.3","","-1.4","","92","","27","","18","","14.5","","92.74","","","","-5","","Snow"
"2018-11-10 00:00","2018","11","10","00:00","0.9","","-1.3","","85","","29","","22","","16.1","","92.79","","","","","","NA"
"2018-11-10 01:00","2018","11","10","01:00","1.2","","-1.0","","85","","30","","22","","16.1","","92.87","","","","","","NA"
"2018-11-10 02:00","2018","11","10","02:00","1.2","","-1.0","","85","","30","","22","","16.1","","92.93","","","","","","NA"
"2018-11-10 03:00","2018","11","10","03:00","1.0","","-0.9","","87","","28","","21","","16.1","","92.98","","","","","","NA"
"2018-11-10 04:00","2018","11","10","04:00","0.9","","-0.9","","88","","30","","17","","16.1","","93.03","","","","","","Snow"
"2018-11-10 05:00","2018","11","10","05:00","0.7","","0.1","","96","","28","","21","","16.1","","93.08","","","","","","Freezing Rain"
"2018-11-10 06:00","2018","11","10","06:00","1.0","","-0.3","","91","","29","","24","","9.7","","93.14","","","","","","Freezing Rain,Fog"
"2018-11-10 07:00","2018","11","10","07:00","1.0","","-0.7","","89","","30","","18","","16.1","","93.19","","","","","","NA"
"2018-11-10 08:00","2018","11","10","08:00","0.7","","-0.3","","93","","31","","15","","16.1","","93.27","","","","","","Snow"
"2018-11-10 09:00","2018","11","10","09:00","0.0","","-2.3","","85","","32","","30","","16.1","","93.41","","","","-6","","Snow"
"2018-11-10 10:00","2018","11","10","10:00","-0.7","","-2.1","","90","","32","","24","","16.1","","93.52","","","","-7","","Snow"
"2018-11-10 11:00","2018","11","10","11:00","-0.6","","-4.7","","74","","34","","34","","16.1","","93.64","","","","-8","","NA"
"2018-11-10 12:00","2018","11","10","12:00","-0.6","","-5.3","","71","","34","","26","","16.1","","93.73","","","","-7","","NA"
"2018-11-10 13:00","2018","11","10","13:00","-0.4","","-5.2","","70","","34","","28","","16.1","","93.73","","","","-7","","NA"
"2018-11-10 14:00","2018","11","10","14:00","-0.1","","-5.3","","68","","34","","18","","16.1","","93.75","","","","-5","","NA"
"2018-11-10 15:00","2018","11","10","15:00","0.3","","-4.8","","69","","32","","5","","16.1","","93.75","","","","","","NA"
"2018-11-10 16:00","2018","11","10","16:00","0.7","","-5.2","","65","","29","","9","","16.1","","93.77","","","","","","NA"
"2018-11-10 17:00","2018","11","10","17:00","-1.0","","-4.7","","76","","25","","8","","16.1","","93.78","","","","-4","","NA"
"2018-11-10 18:00","2018","11","10","18:00","-1.2","","-4.6","","78","","20","","9","","16.1","","93.79","","","","-4","","NA"
"2018-11-10 19:00","2018","11","10","19:00","-1.8","","-4.2","","84","","22","","8","","12.9","","93.83","","","","-5","","Snow"
"2018-11-10 20:00","2018","11","10","20:00","-1.1","","-3.6","","83","","29","","17","","16.1","","93.84","","","","-6","","Snow"
"2018-11-10 21:00","2018","11","10","21:00","-1.2","","-3.4","","85","","29","","13","","16.1","","93.88","","","","-5","","Snow"
"2018-11-10 22:00","2018","11","10","22:00","-0.8","","-3.0","","85","","28","","13","","16.1","","93.93","","","","-5","","NA"
"2018-11-10 23:00","2018","11","10","23:00","-1.6","","-3.0","","90","","22","","9","","16.1","","93.94","","","","-5","","NA"
"2018-11-11 00:00","2018","11","11","00:00","-1.8","","-3.7","","87","","27","","17","","16.1","","93.96","","","","-7","","NA"
"2018-11-11 01:00","2018","11","11","01:00","-1.3","","-4.2","","81","","27","","15","","16.1","","94.00","","","","-6","","Snow"
"2018-11-11 02:00","2018","11","11","02:00","-1.4","","-2.2","","94","","30","","21","","2.4","","94.04","","","","-7","","Snow"
"2018-11-11 03:00","2018","11","11","03:00","-0.9","","-1.3","","97","","31","","18","","2.4","","94.08","","","","-6","","Snow"
"2018-11-11 04:00","2018","11","11","04:00","-1.2","","-1.5","","98","","31","","13","","2.8","","94.12","","","","-5","","Snow"
"2018-11-11 05:00","2018","11","11","05:00","-1.6","","-2.7","","92","","31","","15","","14.5","","94.15","","","","-6","","Snow"
"2018-11-11 06:00","2018","11","11","06:00","-3.5","","-6.0","","83","","33","","15","","16.1","","94.22","","","","-9","","NA"
"2018-11-11 07:00","2018","11","11","07:00","-3.7","","-5.7","","86","","32","","17","","16.1","","94.30","","","","-9","","NA"
"2018-11-11 08:00","2018","11","11","08:00","-4.6","","-6.6","","86","","2","","13","","16.1","","94.40","","","","-10","","NA"
"2018-11-11 09:00","2018","11","11","09:00","-5.1","","-6.9","","87","","34","","13","","16.1","","94.52","","","","-10","","NA"
"2018-11-11 10:00","2018","11","11","10:00","-5.4","","-7.9","","83","","33","","11","","16.1","","94.58","","","","-10","","NA"
"2018-11-11 11:00","2018","11","11","11:00","-4.8","","-8.6","","75","","32","","13","","16.1","","94.67","","","","-10","","NA"
"2018-11-11 12:00","2018","11","11","12:00","-4.4","","-8.5","","73","","33","","17","","16.1","","94.70","","","","-10","","NA"
"2018-11-11 13:00","2018","11","11","13:00","-4.4","","-8.9","","71","","33","","15","","16.1","","94.74","","","","-10","","NA"
"2018-11-11 14:00","2018","11","11","14:00","-4.5","","-9.1","","70","","33","","15","","16.1","","94.82","","","","-10","","NA"
"2018-11-11 15:00","2018","11","11","15:00","-4.2","","-9.1","","69","","34","","9","","16.1","","94.85","","","","-8","","NA"
"2018-11-11 16:00","2018","11","11","16:00","-5.0","","-9.5","","71","","","M","4","","16.1","","94.90","","","","-7","","NA"
"2018-11-11 17:00","2018","11","11","17:00","-5.4","","-9.3","","74","","3","","4","","16.1","","94.96","","","","-7","","NA"
