"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-08-16 05:00","2018","08","16","05:00","11.7","","8.8","","82","","35","","9","","4.8","","93.30","","","","","","Haze"
"2018-08-16 06:00","2018","08","16","06:00","9.4","","7.5","","88","","","M","4","","4.8","","93.36","","","","","","Fog"
"2018-08-16 07:00","2018","08","16","07:00","11.1","","8.4","","84","","20","","5","","4.8","","93.41","","","","","","Haze"
"2018-08-16 08:00","2018","08","16","08:00","13.6","","8.9","","73","","","M","4","","4.8","","93.44","","","","","","Haze"
"2018-08-16 09:00","2018","08","16","09:00","15.6","","9.6","","67","","","M","5","","6.4","","93.45","","","","","","Haze"
"2018-08-16 10:00","2018","08","16","10:00","17.4","","9.9","","61","","26","","9","","6.4","","93.44","","","","","","Haze"
"2018-08-16 11:00","2018","08","16","11:00","19.4","","10.2","","55","","23","","9","","6.4","","93.40","","","","","","Haze"
"2018-08-16 12:00","2018","08","16","12:00","22.1","","10.1","","46","","27","","13","","6.4","","93.37","","","","","","Haze"
"2018-08-16 13:00","2018","08","16","13:00","23.9","","10.4","","42","","22","","11","","6.4","","93.34","","25","","","","Haze"
"2018-08-16 14:00","2018","08","16","14:00","25.9","","10.4","","37","","23","","9","","8.1","","93.30","","27","","","","Haze"
"2018-08-16 15:00","2018","08","16","15:00","27.1","","10.1","","34","","22","","8","","8.1","","93.25","","28","","","","Haze"
"2018-08-16 16:00","2018","08","16","16:00","28.3","","9.3","","30","","22","","9","","9.7","","93.21","","29","","","","Haze"
"2018-08-16 17:00","2018","08","16","17:00","27.8","","9.0","","30","","24","","5","","9.7","","93.17","","29","","","","Haze"
"2018-08-16 18:00","2018","08","16","18:00","27.9","","10.9","","34","","16","","8","","8.1","","93.15","","30","","","","Haze"
"2018-08-16 19:00","2018","08","16","19:00","25.6","","10.8","","39","","17","","4","","8.1","","93.14","","27","","","","Haze"
"2018-08-16 20:00","2018","08","16","20:00","23.3","","10.2","","43","","13","","5","","6.4","","93.17","","25","","","","Haze"
"2018-08-16 21:00","2018","08","16","21:00","18.8","","11.6","","63","","21","","4","","6.4","","93.19","","","","","","Haze"
"2018-08-16 22:00","2018","08","16","22:00","18.7","","10.6","","59","","3","","9","","6.4","","93.20","","","","","","Haze"
"2018-08-16 23:00","2018","08","16","23:00","17.1","","9.8","","62","","11","","4","","6.4","","93.19","","","","","","Haze"
"2018-08-17 00:00","2018","08","17","00:00","15.4","","10.0","","70","","","","0","","6.4","","93.20","","","","","","Haze"
"2018-08-17 01:00","2018","08","17","01:00","13.1","","9.6","","79","","19","","8","","6.4","","93.20","","","","","","Haze"
"2018-08-17 02:00","2018","08","17","02:00","12.5","","9.3","","81","","","M","4","","6.4","","93.18","","","","","","Haze"
"2018-08-17 03:00","2018","08","17","03:00","12.5","","9.0","","79","","","","0","","6.4","","93.20","","","","","","Haze"
"2018-08-17 04:00","2018","08","17","04:00","13.1","","8.9","","76","","16","","5","","6.4","","93.20","","","","","","Haze"
"2018-08-17 05:00","2018","08","17","05:00","12.1","","8.0","","76","","20","","11","","6.4","","93.19","","","","","","Haze"
"2018-08-17 06:00","2018","08","17","06:00","14.1","","7.2","","63","","21","","13","","6.4","","93.22","","","","","","Haze"
"2018-08-17 07:00","2018","08","17","07:00","16.0","","7.3","","56","","21","","13","","6.4","","93.25","","","","","","Haze"
"2018-08-17 08:00","2018","08","17","08:00","18.7","","8.1","","50","","22","","17","","6.4","","93.25","","","","","","Haze"
"2018-08-17 09:00","2018","08","17","09:00","21.0","","8.2","","43","","21","","18","","6.4","","93.24","","","","","","Haze"
"2018-08-17 10:00","2018","08","17","10:00","23.4","","8.7","","39","","21","","24","","6.4","","93.23","","","","","","Haze"
"2018-08-17 11:00","2018","08","17","11:00","25.3","","10.6","","39","","26","","22","","6.4","","93.23","","27","","","","Haze"
"2018-08-17 12:00","2018","08","17","12:00","27.6","","10.8","","35","","25","","17","","6.4","","93.20","","29","","","","Haze"
"2018-08-17 13:00","2018","08","17","13:00","30.0","","10.3","","29","","25","","18","","6.4","","93.18","","31","","","","Haze"
"2018-08-17 14:00","2018","08","17","14:00","30.5","","9.2","","26","","26","","15","","6.4","","93.18","","31","","","","Haze"
"2018-08-17 15:00","2018","08","17","15:00","31.6","","8.3","","23","","31","","13","","6.4","","93.16","","32","","","","Haze"
"2018-08-17 16:00","2018","08","17","16:00","32.5","","7.2","","20","","30","","9","","6.4","","93.14","","33","","","","Haze"
"2018-08-17 17:00","2018","08","17","17:00","31.3","","7.4","","22","","31","","11","","6.4","","93.10","","31","","","","Haze"
"2018-08-17 18:00","2018","08","17","18:00","30.4","","7.9","","24","","2","","8","","6.4","","93.07","","31","","","","Haze"
"2018-08-17 19:00","2018","08","17","19:00","28.4","","8.4","","28","","7","","5","","6.4","","93.08","","29","","","","Haze"
"2018-08-17 20:00","2018","08","17","20:00","26.1","","8.4","","32","","8","","9","","6.4","","93.09","","27","","","","Haze"
"2018-08-17 21:00","2018","08","17","21:00","23.7","","8.3","","37","","12","","8","","6.4","","93.14","","","","","","Haze"
