"Station Name","MEDICINE HAT"
"Province","ALBERTA"
"Current Station Operator","NAV Canada"
"Latitude","50.02"
"Longitude","-110.72"
"Elevation","716.90"
"Climate Identifier","3034479"
"WMO Identifier","71247"
"TC Identifier","YXH"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-05-07 23:00","2018","05","07","23:00","16.0","","9.2","","64","","","M","4","","16.1","","93.25","","","","","","NA"
"2018-05-08 00:00","2018","05","08","00:00","15.3","","9.5","","68","","10","","8","","16.1","","93.26","","","","","","NA"
"2018-05-08 01:00","2018","05","08","01:00","13.9","","9.2","","73","","","M","4","","16.1","","93.24","","","","","","NA"
"2018-05-08 02:00","2018","05","08","02:00","13.0","","9.2","","78","","21","","15","","16.1","","93.23","","","","","","NA"
"2018-05-08 03:00","2018","05","08","03:00","13.8","","9.1","","73","","20","","13","","16.1","","93.19","","","","","","NA"
"2018-05-08 04:00","2018","05","08","04:00","13.0","","8.7","","75","","19","","15","","16.1","","93.19","","","","","","NA"
"2018-05-08 05:00","2018","05","08","05:00","13.4","","8.3","","71","","21","","21","","16.1","","93.17","","","","","","NA"
"2018-05-08 06:00","2018","05","08","06:00","14.3","","8.2","","66","","22","","26","","16.1","","93.17","","","","","","NA"
"2018-05-08 07:00","2018","05","08","07:00","13.8","","8.5","","70","","22","","21","","16.1","","93.18","","","","","","NA"
"2018-05-08 08:00","2018","05","08","08:00","17.4","","8.1","","54","","22","","24","","16.1","","93.14","","","","","","NA"
"2018-05-08 09:00","2018","05","08","09:00","20.3","","7.8","","44","","26","","26","","16.1","","93.11","","","","","","NA"
"2018-05-08 10:00","2018","05","08","10:00","19.8","","8.2","","47","","28","","22","","16.1","","93.10","","","","","","NA"
"2018-05-08 11:00","2018","05","08","11:00","20.4","","9.7","","50","","32","","13","","16.1","","93.14","","","","","","NA"
"2018-05-08 12:00","2018","05","08","12:00","21.3","","10.2","","49","","35","","17","","16.1","","93.13","","","","","","NA"
"2018-05-08 13:00","2018","05","08","13:00","20.1","","10.2","","53","","32","","9","","16.1","","93.13","","","","","","Thunderstorms"
"2018-05-08 14:00","2018","05","08","14:00","19.6","","10.5","","55","","1","","22","","16.1","","93.13","","","","","","NA"
"2018-05-08 15:00","2018","05","08","15:00","21.0","","8.7","","45","","33","","24","","16.1","","93.12","","","","","","NA"
"2018-05-08 16:00","2018","05","08","16:00","21.5","","8.1","","42","","33","","22","","16.1","","93.13","","","","","","NA"
"2018-05-08 17:00","2018","05","08","17:00","21.0","","9.0","","46","","33","","22","","16.1","","93.15","","","","","","NA"
"2018-05-08 18:00","2018","05","08","18:00","20.6","","8.2","","44","","34","","21","","16.1","","93.13","","","","","","NA"
"2018-05-08 19:00","2018","05","08","19:00","19.6","","7.0","","44","","34","","9","","16.1","","93.12","","","","","","NA"
"2018-05-08 20:00","2018","05","08","20:00","17.5","","5.8","","46","","","","0","","16.1","","93.15","","","","","","NA"
"2018-05-08 21:00","2018","05","08","21:00","13.1","","6.3","","63","","20","","8","","16.1","","93.18","","","","","","NA"
"2018-05-08 22:00","2018","05","08","22:00","10.9","","6.5","","74","","22","","9","","16.1","","93.17","","","","","","NA"
"2018-05-08 23:00","2018","05","08","23:00","9.5","","5.7","","77","","22","","11","","16.1","","93.13","","","","","","NA"
"2018-05-09 00:00","2018","05","09","00:00","8.8","","5.7","","81","","21","","5","","16.1","","93.15","","","","","","NA"
